t,theta_big,theta_small,dtheta_big,dtheta_small,tau_big,tau_small,axis,held_target,mcu2_seq
0.000000,2.708243081,-0.068262145,0.000000000,-0.000000000,-0.100000000,0.065747709,0,-0.035404719,0
0.010000,2.708243081,-0.068262145,0.000000000,-0.000000000,-0.200000000,0.065780566,0,-0.035404719,1
0.020000,2.708243081,-0.068262145,0.000000000,0.000000000,-0.217195934,0.065813424,0,-0.035404719,2
0.030000,2.708243081,-0.068262145,0.000000000,0.000000000,-0.216921174,0.065846281,0,-0.035404719,3
0.040000,2.708243081,-0.068262145,0.000000000,0.000000000,-0.216284842,0.065879139,0,-0.035404719,4
0.050000,2.708243081,-0.068262145,0.000000000,0.000000000,-0.215166696,0.065911996,0,-0.035404719,5
0.060000,2.708243081,-0.068262145,0.000000000,0.000000000,-0.213446438,0.065944854,0,-0.035404719,6
0.070000,2.708243081,-0.068262145,0.000000000,0.000000000,-0.211004563,0.065977711,0,-0.035404719,7
0.080000,2.708243081,-0.068262145,0.000000000,0.000000000,-0.207767309,0.066010568,0,-0.035404719,8
0.090000,2.708243081,-0.068262145,0.000000000,0.000000000,-0.203728785,0.066043426,0,-0.035404719,9
0.100000,2.708243081,-0.068262145,0.000000000,0.000000000,-0.198888591,0.066076283,0,-0.035404719,10
0.110000,2.708243081,-0.068262145,0.000000000,0.000000000,-0.193246328,0.066109141,0,-0.035404719,11
0.120000,2.708243081,-0.068262145,0.000000000,0.000000000,-0.186801597,0.066141998,0,-0.035404719,12
0.130000,2.708243081,-0.068262145,0.000000000,0.000000000,-0.179553997,0.066174855,0,-0.035404719,13
0.140000,2.708243081,-0.068262145,0.000000000,0.000000000,-0.171503129,0.066207713,0,-0.035404719,14
0.150000,2.708243081,-0.068262145,0.000000000,0.000000000,-0.162648594,0.066240570,0,-0.035404719,15
0.160000,2.708243081,-0.068262145,0.000000000,0.000000000,-0.152989992,0.066273428,0,-0.035404719,16
0.170000,2.708243081,-0.068262145,0.000000000,0.000000000,-0.142526923,0.066306285,0,-0.035404719,17
0.180000,2.708243081,-0.068262145,0.000000000,0.000000000,-0.131279601,0.066339143,0,-0.035404719,18
0.190000,2.708243081,-0.068262145,0.000000000,0.000000000,-0.119348285,0.066372000,0,-0.035404719,19
0.200000,2.708243081,-0.068262145,0.000000000,0.000000000,-0.106852695,0.066404857,0,-0.035404719,20
0.210000,2.708243081,-0.068262145,0.000000000,0.000000000,-0.093912612,0.066437715,0,-0.035404719,21
0.220000,2.708243081,-0.068262145,0.000000000,0.000000000,-0.080647877,0.066470572,0,-0.035404719,22
0.230000,2.708243081,-0.068262145,0.000000000,0.000000000,-0.067178390,0.066503430,0,-0.035404719,23
0.240000,2.708243081,-0.068262145,0.000000000,0.000000000,-0.053624114,0.066536287,0,-0.035404719,24
0.250000,2.708243081,-0.068262145,0.000000000,0.000000000,-0.040105069,0.066569145,0,-0.035404719,25
0.260000,2.708243081,-0.068262145,0.000000000,0.000000000,-0.026741335,0.066602002,0,-0.035404719,26
0.270000,2.708243081,-0.068262145,0.000000000,0.000000000,-0.013653055,0.066634859,0,-0.035404719,27
0.280000,2.708243081,-0.068262145,0.000000000,0.000000000,-0.000960428,0.066667717,0,-0.035404719,28
0.290000,2.708243081,-0.068262145,0.000000000,0.000000000,0.011216283,0.066700574,0,-0.035404719,29
0.300000,2.708243081,-0.068262145,0.000000000,0.000000000,0.022756758,0.066733432,0,-0.035404719,30
0.310000,2.708243081,-0.068262145,0.000000000,0.000000000,0.033547189,0.066766289,0,-0.035404719,31
0.320000,2.708243081,-0.068262145,0.000000000,0.000000000,0.043544002,0.066799147,0,-0.035404719,32
0.330000,2.708243081,-0.068262145,0.000000000,0.000000000,0.052746202,0.066832004,0,-0.035404719,33
0.340000,2.708243081,-0.068262145,0.000000000,0.000000000,0.061153390,0.066864861,0,-0.035404719,34
0.350000,2.708243081,-0.068262145,0.000000000,0.000000000,0.068765166,0.066897719,0,-0.035404719,35
0.360000,2.708243081,-0.068262145,0.000000000,0.000000000,0.075581131,0.066930576,0,-0.035404719,36
0.370000,2.708243081,-0.068262145,0.000000000,0.000000000,0.081600885,0.066963434,0,-0.035404719,37
0.380000,2.708243081,-0.068262145,0.000000000,0.000000000,0.086824028,0.066996291,0,-0.035404719,38
0.390000,2.708243081,-0.068262145,0.000000000,0.000000000,0.091250161,0.067029149,0,-0.035404719,39
0.400000,2.708243081,-0.068262145,0.000000000,0.000000000,0.094878884,0.067062006,0,-0.035404719,40
0.410000,2.708243081,-0.068262145,0.000000000,0.000000000,0.097709798,0.067094863,0,-0.035404719,41
0.420000,2.708243081,-0.068262145,0.000000000,0.000000000,0.099742503,0.067127721,0,-0.035404719,42
0.430000,2.708243081,-0.068262145,0.000000000,0.000000000,0.100976599,0.067160578,0,-0.035404719,43
0.440000,2.708243081,-0.068262145,0.000000000,0.000000000,0.101411687,0.067193436,0,-0.035404719,44
0.450000,2.708243081,-0.068262145,0.000000000,0.000000000,0.101047368,0.067226293,0,-0.035404719,45
0.460000,2.708243081,-0.068262145,0.000000000,0.000000000,0.099883241,0.067259151,0,-0.035404719,46
0.470000,2.708243081,-0.068262145,0.000000000,0.000000000,0.097918906,0.067292008,0,-0.035404719,47
0.480000,2.708243081,-0.068262145,0.000000000,0.000000000,0.095153966,0.067324865,0,-0.035404719,48
0.490000,2.708243081,-0.068262145,0.000000000,0.000000000,0.091588019,0.067357723,0,-0.035404719,49
0.500000,2.708243081,-0.068262145,0.000000000,0.000000000,0.087220666,0.067390580,0,-0.035404719,50
0.510000,2.708243081,-0.068262145,0.000000000,0.000000000,0.082051508,0.067423438,0,-0.035404719,51
0.520000,2.708243081,-0.068262145,0.000000000,0.000000000,0.076080145,0.067456295,0,-0.035404719,52
0.530000,2.708243081,-0.068262145,0.000000000,0.000000000,0.069306177,0.067489153,0,-0.035404719,53
0.540000,2.708243081,-0.068262145,0.000000000,0.000000000,0.061729206,0.067522010,0,-0.035404719,54
0.550000,2.708243081,-0.068262145,0.000000000,0.000000000,0.053348830,0.067554867,0,-0.035404719,55
0.560000,2.708243081,-0.068262145,0.000000000,0.000000000,0.044164651,0.067587725,0,-0.035404719,56
0.570000,2.708243081,-0.068262145,0.000000000,0.000000000,0.034176269,0.067620582,0,-0.035404719,57
0.580000,2.708243081,-0.068262145,0.000000000,0.000000000,0.023383284,0.067653440,0,-0.035404719,58
0.590000,2.708243081,-0.068262145,0.000000000,0.000000000,0.011785297,0.067686297,0,-0.035404719,59
0.600000,2.708243081,-0.068262145,0.000000000,0.000000000,-0.000618091,0.067719155,0,-0.035404719,60
0.610000,2.708243081,-0.068262145,0.000000000,0.000000000,-0.013827281,0.067752012,0,-0.035404719,61
